100881648       2454676.54639   15.947  V
100881648       2454676.55717   15.916  V
100881648       2454677.36800   15.969  V
100881648       2454677.37859   15.978  V
100881648       2454677.45704   16.036  V
100881648       2454677.46762   16.055  V
100881648       2454677.47819   16.059  V
100881648       2454677.48876   16.052  V
100881648       2454677.49933   16.066  V
100881648       2454677.52047   16.070  V
100881648       2454677.53105   16.076  V
100881648       2454677.54162   16.084  V
101503544       2454638.36362   18.216  B
101503544       2454638.37141   18.205  B
101503544       2454638.37923   18.135  B
101503544       2454638.38704   18.205  B
101503544       2454638.39485   18.139  B
101503544       2454638.40265   18.239  B
101503544       2454638.41044   18.174  B
101503544       2454638.41825   18.331  B
101503544       2454638.42606   18.247  B
101503544       2454638.44166   18.267  B
101503544       2454638.44946   18.372  B
101503544       2454638.45727   18.267  B
101503544       2454638.46507   18.365  B
101503544       2454638.48066   18.376  B
101503544       2454638.48844   18.414  B
101503544       2454638.50403   18.461  B
101503544       2454638.53529   18.317  B
101503544       2454638.55871   18.419  B
101503544       2454639.36344   18.567  B
101503544       2454639.37122   18.627  B
101503544       2454639.37901   18.534  B
101503544       2454639.38679   18.494  B
101503544       2454639.39459   18.476  B
101503544       2454639.40237   18.331  B
101503544       2454639.41015   18.355  B
101503544       2454639.41793   18.166  B
101503544       2454639.42573   18.155  B
101503544       2454639.43353   18.186  B
101503544       2454639.44132   18.118  B
101503544       2454639.44913   18.091  B
101503544       2454639.45691   18.060  B
101503544       2454639.46470   18.025  B
101503544       2454639.47251   18.058  B
101503544       2454639.48031   18.090  B
101503544       2454639.48811   18.034  B
101503544       2454639.49591   18.024  B
101503544       2454639.50371   18.037  B
101503544       2454639.51151   18.057  B
101503544       2454639.51928   18.037  B
101503544       2454639.53489   18.074  B
101503544       2454639.54268   18.135  B
101503544       2454639.55046   18.073  B
101503544       2454638.36807   16.677  R
101503544       2454638.37589   16.630  R
101503544       2454638.38370   16.688  R
101503544       2454638.39149   16.733  R
101503544       2454638.39932   16.721  R
101503544       2454638.40711   16.752  R
101503544       2454638.41489   16.725  R
101503544       2454638.42272   16.680  R
101503544       2454638.43053   16.794  R
101503544       2454638.43833   16.782  R
101503544       2454638.44613   16.769  R
101503544       2454638.45393   16.733  R
101503544       2454638.46173   16.767  R
101503544       2454638.46953   16.734  R
101503544       2454638.47734   16.757  R
101503544       2454638.48511   16.753  R
101503544       2454638.50851   16.816  R
101503544       2454638.51632   16.823  R
101503544       2454639.36789   16.763  R
101503544       2454639.38346   16.726  R
101503544       2454639.39125   16.705  R
101503544       2454639.39905   16.697  R
101503544       2454639.40682   16.632  R
101503544       2454639.41459   16.611  R
101503544       2454639.42239   16.562  R
101503544       2454639.43020   16.534  R
101503544       2454639.43800   16.534  R
101503544       2454639.44579   16.546  R
101503544       2454639.45357   16.480  R
101503544       2454639.46137   16.500  R
101503544       2454639.46917   16.457  R
101503544       2454639.47697   16.474  R
101503544       2454639.48477   16.470  R
101503544       2454639.49258   16.451  R
101503544       2454639.50037   16.474  R
101503544       2454639.50817   16.468  R
101503544       2454639.51596   16.492  R
101503544       2454639.52375   16.512  R
101503544       2454639.53935   16.570  R
101503544       2454638.38985   17.307  V
101503544       2454638.39766   17.329  V
101503544       2454638.40546   17.325  V
101503544       2454638.41324   17.334  V
101503544       2454638.42106   17.314  V
101503544       2454638.42887   17.336  V
101503544       2454638.44447   17.336  V
101503544       2454638.45227   17.402  V
101503544       2454638.46008   17.443  V
101503544       2454638.46788   17.413  V
101503544       2454638.47568   17.452  V
101503544       2454638.48347   17.397  V
101503544       2454638.51467   17.494  V
101503544       2454639.36624   17.708  V
101503544       2454639.37403   17.662  V
101503544       2454639.38181   17.621  V
101503544       2454639.38960   17.598  V
101503544       2454639.39740   17.548  V
101503544       2454639.40517   17.463  V
101503544       2454639.41295   17.397  V
101503544       2454639.42074   17.409  V
101503544       2454639.42854   17.351  V
101503544       2454639.43634   17.314  V
101503544       2454639.44413   17.347  V
101503544       2454639.45193   17.292  V
101503544       2454639.45972   17.289  V
101503544       2454639.46752   17.260  V
101503544       2454639.47532   17.235  V
101503544       2454639.48312   17.244  V
101503544       2454639.49092   17.256  V
101503544       2454639.49872   17.289  V
101503544       2454639.50652   17.309  V
101503544       2454639.51431   17.308  V
101503544       2454639.52209   17.329  V
101503544       2454639.52990   17.319  V
101503544       2454639.53770   17.323  V
100689962       2454627.40797   16.552  B
100689962       2454627.41230   16.589  B
100689962       2454627.42085   16.561  B
100689962       2454627.42940   16.500  B
100689962       2454627.43794   16.456  B
100689962       2454627.44649   16.389  B
100689962       2454627.45504   16.351  B
100689962       2454627.46358   16.214  B
100689962       2454627.47211   15.979  B
100689962       2454627.48066   15.702  B
100689962       2454627.48920   15.481  B
100689962       2454627.49773   15.455  B
100689962       2454627.50628   15.508  B
100689962       2454627.51482   15.578  B
100689962       2454627.52337   15.682  B
100689962       2454627.53191   15.779  B
100689962       2454627.54046   15.851  B
100689962       2454627.54898   15.948  B
100689962       2454627.55753   15.961  B
100689962       2454637.36580   16.622  B
100689962       2454637.37361   16.643  B
100689962       2454637.38143   16.662  B
100689962       2454637.38924   16.731  B
100689962       2454637.39705   16.712  B
100689962       2454637.40487   16.669  B
100689962       2454637.41269   16.704  B
100689962       2454637.42051   16.662  B
100689962       2454637.42833   16.641  B
100689962       2454637.43615   16.648  B
100689962       2454637.44398   16.555  B
100689962       2454637.45180   16.470  B
100689962       2454637.45963   16.304  B
100689962       2454637.46745   16.098  B
100689962       2454637.47526   15.937  B
100689962       2454637.48308   15.809  B
100689962       2454637.49091   15.663  B
100689962       2454637.49870   15.613  B
100689962       2454637.50654   15.509  B
100689962       2454637.51436   15.437  B
100689962       2454656.45758   16.366  B
100689962       2454656.46562   16.340  B
100689962       2454656.47365   16.384  B
100689962       2454656.48165   16.388  B
100689962       2454656.48990   16.398  B
100689962       2454656.49792   16.381  B
100689962       2454656.50593   16.408  B
100689962       2454656.51393   16.439  B
100689962       2454656.52193   16.475  B
100689962       2454656.52994   16.454  B
100689962       2454656.53796   16.500  B
100689962       2454656.54599   16.451  B
100689962       2454659.32977   16.272  B
100689962       2454659.33759   16.330  B
100689962       2454659.34541   16.291  B
100689962       2454659.35324   16.318  B
100689962       2454659.36106   16.366  B
100689962       2454659.36888   16.379  B
100689962       2454659.37670   16.411  B
100689962       2454659.38451   16.429  B
100689962       2454659.39234   16.488  B
100689962       2454659.40019   16.466  B
100689962       2454659.40801   16.493  B
100689962       2454659.41584   16.494  B
100689962       2454659.42365   16.498  B
100689962       2454659.43147   16.541  B
100689962       2454659.43928   16.524  B
100689962       2454659.44709   16.544  B
100689962       2454659.45491   16.517  B
100689962       2454659.46272   16.515  B
100689962       2454659.47053   16.494  B
100689962       2454627.40460   15.745  V
100689962       2454627.41530   15.746  V
100689962       2454627.42385   15.717  V
100689962       2454627.43239   15.693  V
100689962       2454627.44094   15.644  V
100689962       2454627.44949   15.609  V
100689962       2454627.45804   15.539  V
100689962       2454627.46657   15.445  V
100689962       2454627.47511   15.258  V
100689962       2454627.48365   15.040  V
100689962       2454627.49219   14.949  V
100689962       2454627.50073   14.933  V
100689962       2454627.50927   14.984  V
100689962       2454627.51782   15.046  V
100689962       2454627.52637   15.111  V
100689962       2454627.53490   15.182  V
100689962       2454627.54345   15.242  V
100689962       2454627.55198   15.290  V
100689962       2454627.56053   15.341  V
100689962       2454637.36861   15.820  V
100689962       2454637.37642   15.817  V
100689962       2454637.38425   15.796  V
100689962       2454637.39205   15.800  V
100689962       2454637.39986   15.852  V
100689962       2454637.40769   15.826  V
100689962       2454637.41551   15.827  V
100689962       2454637.42333   15.813  V
100689962       2454637.43115   15.818  V
100689962       2454637.43897   15.795  V
100689962       2454637.44679   15.720  V
100689962       2454637.45461   15.635  V
100689962       2454637.46244   15.525  V
100689962       2454637.47026   15.376  V
100689962       2454637.47807   15.264  V
100689962       2454637.48591   15.154  V
100689962       2454637.49371   15.083  V
100689962       2454637.50153   14.995  V
100689962       2454637.50935   15.016  V
100689962       2454656.46040   15.543  V
100689962       2454656.46844   15.583  V
100689962       2454656.47645   15.582  V
100689962       2454656.48447   15.567  V
100689962       2454656.49271   15.587  V
100689962       2454656.50072   15.576  V
100689962       2454656.50874   15.611  V
100689962       2454656.51674   15.612  V
100689962       2454656.52474   15.617  V
100689962       2454656.53274   15.601  V
100689962       2454656.54077   15.663  V
100689962       2454656.54880   15.636  V
100689962       2454656.55683   15.604  V
100689962       2454656.56486   15.639  V
100689962       2454659.33258   15.533  V
100689962       2454659.34041   15.523  V
100689962       2454659.34823   15.540  V
100689962       2454659.35606   15.537  V
100689962       2454659.36388   15.574  V
100689962       2454659.37170   15.607  V
100689962       2454659.37952   15.621  V
100689962       2454659.38733   15.633  V
100689962       2454659.39517   15.649  V
100689962       2454659.40300   15.668  V
100689962       2454659.41084   15.662  V
100689962       2454659.41865   15.685  V
100689962       2454659.42647   15.683  V
100689962       2454659.43429   15.694  V
100689962       2454659.44209   15.693  V
100689962       2454659.44989   15.710  V
100689962       2454659.45772   15.698  V
100689962       2454659.46553   15.692  V
100689962       2454659.47335   15.678  V
100689962       2454627.40244   14.861  R
100689962       2454627.41714   14.875  R
100689962       2454627.42569   14.852  R
100689962       2454627.43424   14.838  R
100689962       2454627.44278   14.808  R
100689962       2454627.45133   14.789  R
100689962       2454627.45987   14.743  R
100689962       2454627.46841   14.649  R
100689962       2454627.47695   14.488  R
100689962       2454627.48549   14.332  R
100689962       2454627.49403   14.265  R
100689962       2454627.50257   14.274  R
100689962       2454627.51112   14.313  R
100689962       2454627.51966   14.358  R
100689962       2454627.52821   14.414  R
100689962       2454627.53675   14.463  R
100689962       2454627.54528   14.498  R
100689962       2454627.55382   14.527  R
100689962       2454627.56237   14.584  R
100689962       2454637.37026   14.936  R
100689962       2454637.37809   14.930  R
100689962       2454637.38591   14.943  R
100689962       2454637.39371   14.939  R
100689962       2454637.40151   14.970  R
100689962       2454637.40935   14.944  R
100689962       2454637.41717   14.970  R
100689962       2454637.42499   14.950  R
100689962       2454637.43281   14.947  R
100689962       2454637.44063   14.942  R
100689962       2454637.44845   14.876  R
100689962       2454637.45628   14.791  R
100689962       2454637.46410   14.696  R
100689962       2454637.47191   14.596  R
100689962       2454637.47974   14.501  R
100689962       2454637.48757   14.421  R
100689962       2454637.49536   14.354  R
100689962       2454637.50319   14.335  R
100689962       2454637.51101   14.267  R
100689962       2454656.46217   14.717  R
100689962       2454656.47021   14.717  R
100689962       2454656.47821   14.731  R
100689962       2454656.48623   14.736  R
100689962       2454656.49448   14.752  R
100689962       2454656.50249   14.748  R
100689962       2454656.51050   14.770  R
100689962       2454656.51850   14.797  R
100689962       2454656.52650   14.798  R
100689962       2454656.53451   14.775  R
100689962       2454656.54253   14.788  R
100689962       2454656.55058   14.804  R
100689962       2454659.33423   14.690  R
100689962       2454659.34207   14.709  R
100689962       2454659.34989   14.718  R
100689962       2454659.35772   14.708  R
100689962       2454659.36554   14.734  R
100689962       2454659.37336   14.752  R
100689962       2454659.38117   14.779  R
100689962       2454659.38898   14.786  R
100689962       2454659.39683   14.807  R
100689962       2454659.40467   14.803  R
100689962       2454659.41250   14.806  R
100689962       2454659.42030   14.817  R
100689962       2454659.42813   14.825  R
100689962       2454659.43595   14.837  R
100689962       2454659.44375   14.842  R
100689962       2454659.45155   14.845  R
100689962       2454659.45937   14.849  R
100689962       2454659.46719   14.841  R
100689962       2454659.47502   14.825  R
101370131       2454640.36102   15.852  B
101370131       2454640.36663   15.892  B
101370131       2454640.37228   15.926  B
101370131       2454640.37790   15.938  B
101370131       2454640.38351   15.969  B
101370131       2454640.38914   16.003  B
101370131       2454640.39479   16.054  B
101370131       2454640.40043   16.067  B
101370131       2454640.40606   16.114  B
101370131       2454640.41168   16.140  B
101370131       2454640.41730   16.164  B
101370131       2454640.42291   16.193  B
101370131       2454640.42855   16.211  B
101370131       2454640.43418   16.244  B
101370131       2454640.43979   16.271  B
101370131       2454640.44541   16.334  B
101370131       2454640.45103   16.353  B
101370131       2454640.45667   16.390  B
101370131       2454640.46231   16.402  B
101370131       2454640.46794   16.430  B
101370131       2454640.47356   16.464  B
101370131       2454640.47919   16.460  B
101370131       2454640.48482   16.522  B
101370131       2454640.49044   16.549  B
101370131       2454640.49606   16.564  B
101370131       2454640.50167   16.587  B
101370131       2454640.50731   16.603  B
101370131       2454640.51296   16.643  B
101370131       2454640.51859   16.643  B
101370131       2454640.52424   16.651  B
101370131       2454640.52987   16.673  B
101370131       2454640.53550   16.744  B
101370131       2454640.54112   16.779  B
101370131       2454640.54673   16.713  B
101370131       2454640.55235   16.833  B
101370131       2454640.55796   16.849  B
101370131       2454640.56357   16.855  B
101370131       2454640.56922   16.791  B
101370131       2454640.57486   16.870  B
101370131       2454643.34909   17.145  B
101370131       2454643.35473   17.105  B
101370131       2454643.36038   17.104  B
101370131       2454643.36603   17.141  B
101370131       2454643.37165   17.068  B
101370131       2454643.37729   16.971  B
101370131       2454643.38292   16.842  B
101370131       2454643.38855   16.653  B
101370131       2454643.39418   16.504  B
101370131       2454643.39985   16.335  B
101370131       2454643.40550   16.219  B
101370131       2454643.41116   16.030  B
101370131       2454658.34857   16.012  B
101370131       2454658.35639   16.071  B
101370131       2454658.36420   16.097  B
101370131       2454658.37201   16.135  B
101370131       2454658.37982   16.177  B
101370131       2454658.38764   16.221  B
101370131       2454658.39545   16.265  B
101370131       2454658.40327   16.296  B
101370131       2454658.41108   16.325  B
101370131       2454658.41890   16.357  B
101370131       2454658.42671   16.410  B
101370131       2454658.43453   16.448  B
101370131       2454658.44234   16.496  B
101370131       2454658.45015   16.543  B
101370131       2454658.45796   16.575  B
101370131       2454658.46577   16.605  B
101370131       2454658.47358   16.629  B
101370131       2454658.48140   16.630  B
101370131       2454658.48920   16.677  B
101370131       2454658.49701   16.736  B
101370131       2454658.50606   16.736  B
101370131       2454658.51387   16.727  B
101370131       2454658.52168   16.783  B
101370131       2454658.52948   16.825  B
101370131       2454658.53730   16.803  B
101370131       2454658.54510   16.818  B
101370131       2454658.55292   16.885  B
101370131       2454658.56074   16.817  B
101370131       2454658.56855   16.889  B
101370131       2454659.48346   16.868  B
101370131       2454659.49129   16.643  B
101370131       2454659.49909   16.400  B
101370131       2454659.50692   16.211  B
101370131       2454659.51473   16.024  B
101370131       2454659.52253   15.875  B
101370131       2454659.53036   15.780  B
101370131       2454659.53819   15.769  B
101370131       2454659.54600   15.783  B
101370131       2454659.55382   15.811  B
101370131       2454659.56163   15.853  B
101370131       2454659.56943   15.877  B
101370131       2454660.46446   16.916  B
101370131       2454660.47227   16.900  B
101370131       2454660.48008   16.962  B
101370131       2454660.48788   16.951  B
101370131       2454660.49569   16.970  B
101370131       2454660.50349   16.992  B
101370131       2454660.51130   17.029  B
101370131       2454660.52690   17.055  B
101370131       2454660.53469   17.081  B
101370131       2454660.54250   17.074  B
101370131       2454660.55031   17.043  B
101370131       2454660.55812   17.016  B
101370131       2454640.36337   15.196  V
101370131       2454640.36899   15.220  V
101370131       2454640.37463   15.232  V
101370131       2454640.38024   15.258  V
101370131       2454640.38587   15.296  V
101370131       2454640.39150   15.305  V
101370131       2454640.39714   15.321  V
101370131       2454640.40277   15.390  V
101370131       2454640.40841   15.372  V
101370131       2454640.41403   15.406  V
101370131       2454640.41964   15.436  V
101370131       2454640.42527   15.445  V
101370131       2454640.43090   15.471  V
101370131       2454640.43652   15.487  V
101370131       2454640.44214   15.536  V
101370131       2454640.44775   15.511  V
101370131       2454640.45337   15.566  V
101370131       2454640.45903   15.564  V
101370131       2454640.46466   15.597  V
101370131       2454640.47029   15.629  V
101370131       2454640.47592   15.639  V
101370131       2454640.48155   15.649  V
101370131       2454640.48716   15.663  V
101370131       2454640.49279   15.683  V
101370131       2454640.49840   15.683  V
101370131       2454640.50403   15.711  V
101370131       2454640.50967   15.741  V
101370131       2454640.51530   15.765  V
101370131       2454640.52095   15.795  V
101370131       2454640.52659   15.785  V
101370131       2454640.53223   15.803  V
101370131       2454640.53785   15.808  V
101370131       2454640.55469   15.833  V
101370131       2454640.56594   15.849  V
101370131       2454643.35144   16.267  V
101370131       2454643.35709   16.254  V
101370131       2454643.36274   16.208  V
101370131       2454643.36838   16.188  V
101370131       2454643.37400   16.073  V
101370131       2454643.37964   16.019  V
101370131       2454643.38527   15.882  V
101370131       2454643.39089   15.764  V
101370131       2454643.39655   15.595  V
101370131       2454643.40220   15.500  V
101370131       2454643.40784   15.465  V
101370131       2454658.35139   15.303  V
101370131       2454658.35920   15.348  V
101370131       2454658.36702   15.377  V
101370131       2454658.37482   15.404  V
101370131       2454658.38264   15.432  V
101370131       2454658.39045   15.464  V
101370131       2454658.39826   15.499  V
101370131       2454658.40608   15.531  V
101370131       2454658.41389   15.556  V
101370131       2454658.42171   15.588  V
101370131       2454658.42952   15.612  V
101370131       2454658.43734   15.645  V
101370131       2454658.44515   15.663  V
101370131       2454658.45296   15.689  V
101370131       2454658.46077   15.703  V
101370131       2454658.46859   15.731  V
101370131       2454658.47640   15.758  V
101370131       2454658.48420   15.771  V
101370131       2454658.49201   15.794  V
101370131       2454658.49982   15.805  V
101370131       2454658.50887   15.835  V
101370131       2454658.51669   15.856  V
101370131       2454658.52449   15.858  V
101370131       2454658.53229   15.875  V
101370131       2454658.54011   15.872  V
101370131       2454658.54791   15.875  V
101370131       2454658.55574   15.894  V
101370131       2454658.56355   15.911  V
101370131       2454659.48629   15.903  V
101370131       2454659.49410   15.703  V
101370131       2454659.50191   15.534  V
101370131       2454659.50974   15.410  V
101370131       2454659.51754   15.267  V
101370131       2454659.52534   15.158  V
101370131       2454659.53318   15.116  V
101370131       2454659.54100   15.111  V
101370131       2454659.54881   15.127  V
101370131       2454659.55663   15.151  V
101370131       2454659.56444   15.191  V
101370131       2454659.57224   15.227  V
101370131       2454660.46727   15.965  V
101370131       2454660.47508   15.969  V
101370131       2454660.48289   15.989  V
101370131       2454660.49069   16.003  V
101370131       2454660.49850   16.009  V
101370131       2454660.50630   16.028  V
101370131       2454660.51411   16.045  V
101370131       2454660.52191   16.070  V
101370131       2454660.52970   16.096  V
101370131       2454660.53750   16.073  V
101370131       2454660.54531   16.071  V
101370131       2454660.55312   16.067  V
101370131       2454660.56093   16.033  V
101370131       2454640.36410   14.622  R
101370131       2454640.36973   14.634  R
101370131       2454640.37536   14.656  R
101370131       2454640.38098   14.638  R
101370131       2454640.38660   14.681  R
101370131       2454640.39224   14.725  R
101370131       2454640.39788   14.721  R
101370131       2454640.40351   14.749  R
101370131       2454640.40914   14.755  R
101370131       2454640.41476   14.757  R
101370131       2454640.42037   14.782  R
101370131       2454640.42601   14.796  R
101370131       2454640.43164   14.801  R
101370131       2454640.43726   14.836  R
101370131       2454640.44287   14.864  R
101370131       2454640.44848   14.862  R
101370131       2454640.45411   14.893  R
101370131       2454640.45976   14.883  R
101370131       2454640.46540   14.923  R
101370131       2454640.47102   14.906  R
101370131       2454640.47666   14.959  R
101370131       2454640.48228   14.970  R
101370131       2454640.48790   15.000  R
101370131       2454640.49352   14.993  R
101370131       2454640.49913   15.005  R
101370131       2454640.50477   15.025  R
101370131       2454640.51041   14.997  R
101370131       2454640.51603   15.010  R
101370131       2454640.52169   15.050  R
101370131       2454640.52732   15.056  R
101370131       2454640.53296   15.046  R
101370131       2454640.53858   15.057  R
101370131       2454640.55542   15.103  R
101370131       2454640.56104   15.135  R
101370131       2454640.56667   15.115  R
101370131       2454640.57232   15.095  R
101370131       2454640.57794   15.119  R
101370131       2454643.35217   15.417  R
101370131       2454643.36348   15.422  R
101370131       2454643.36911   15.414  R
101370131       2454643.37473   15.387  R
101370131       2454643.38038   15.277  R
101370131       2454643.38600   15.215  R
101370131       2454643.39163   15.047  R
101370131       2454643.39729   14.918  R
101370131       2454643.40295   14.906  R
101370131       2454643.40860   14.784  R
101370131       2454658.35305   14.707  R
101370131       2454658.36086   14.734  R
101370131       2454658.36867   14.769  R
101370131       2454658.37648   14.778  R
101370131       2454658.38429   14.807  R
101370131       2454658.39211   14.829  R
101370131       2454658.39991   14.850  R
101370131       2454658.40774   14.866  R
101370131       2454658.41554   14.895  R
101370131       2454658.42337   14.910  R
101370131       2454658.43118   14.936  R
101370131       2454658.43900   14.947  R
101370131       2454658.44681   14.966  R
101370131       2454658.45462   14.996  R
101370131       2454658.46243   14.993  R
101370131       2454658.47024   15.012  R
101370131       2454658.47805   15.026  R
101370131       2454658.48586   15.056  R
101370131       2454658.49367   15.071  R
101370131       2454658.50148   15.092  R
101370131       2454658.51053   15.096  R
101370131       2454658.51835   15.104  R
101370131       2454658.52614   15.123  R
101370131       2454658.53394   15.123  R
101370131       2454658.54177   15.164  R
101370131       2454658.54957   15.156  R
101370131       2454658.55740   15.156  R
101370131       2454658.56521   15.166  R
101370131       2454659.48795   15.165  R
101370131       2454659.49575   14.992  R
101370131       2454659.50357   14.869  R
101370131       2454659.51141   14.778  R
101370131       2454659.51920   14.648  R
101370131       2454659.52700   14.572  R
101370131       2454659.53484   14.548  R
101370131       2454659.54266   14.540  R
101370131       2454659.55047   14.564  R
101370131       2454659.55829   14.589  R
101370131       2454659.56609   14.609  R
101370131       2454659.57391   14.623  R
101370131       2454660.46893   15.203  R
101370131       2454660.47674   15.216  R
101370131       2454660.48454   15.218  R
101370131       2454660.49235   15.226  R
101370131       2454660.50016   15.235  R
101370131       2454660.50796   15.258  R
101370131       2454660.51576   15.258  R
101370131       2454660.52357   15.271  R
101370131       2454660.53135   15.284  R
101370131       2454660.53916   15.301  R
101370131       2454660.54697   15.300  R
101370131       2454660.55478   15.287  R
101370131       2454660.56259   15.286  R
101128793       2454675.34754   16.728  B
101128793       2454675.36083   16.737  B
101128793       2454675.37026   16.770  B
101128793       2454675.37968   16.756  B
101128793       2454675.38910   16.768  B
101128793       2454675.39852   16.761  B
101128793       2454675.40794   16.767  B
101128793       2454675.41736   16.752  B
101128793       2454675.42678   16.735  B
101128793       2454675.43622   16.734  B
101128793       2454675.44565   16.686  B
101128793       2454675.45506   16.604  B
101128793       2454675.46448   16.521  B
101128793       2454675.47390   16.431  B
101128793       2454675.48332   16.335  B
101128793       2454675.49274   16.253  B
101128793       2454675.50216   16.193  B
101128793       2454675.51158   16.104  B
101128793       2454675.52556   15.972  B
101128793       2454675.53498   15.822  B
101128793       2454675.54440   15.712  B
101128793       2454675.55382   15.700  B
101128793       2455012.40674   16.366  B
101128793       2455012.41222   16.286  B
101128793       2455012.41775   16.225  B
101128793       2455012.42328   16.134  B
101128793       2455012.42882   16.030  B
101128793       2455012.43430   15.905  B
101128793       2455012.43980   15.803  B
101128793       2455012.44532   15.723  B
101128793       2455012.45084   15.637  B
101128793       2455012.45632   15.633  B
101128793       2455012.46184   15.631  B
101128793       2455012.46736   15.654  B
101128793       2455012.47289   15.687  B
101128793       2455012.47840   15.709  B
101128793       2455012.48942   15.804  B
101128793       2455012.49492   15.859  B
101128793       2454675.35137   15.789  V
101128793       2454675.36393   15.800  V
101128793       2454675.37336   15.806  V
101128793       2454675.38278   15.804  V
101128793       2454675.39220   15.814  V
101128793       2454675.40162   15.818  V
101128793       2454675.41104   15.825  V
101128793       2454675.42046   15.817  V
101128793       2454675.42989   15.800  V
101128793       2454675.43932   15.784  V
101128793       2454675.44874   15.715  V
101128793       2454675.45816   15.678  V
101128793       2454675.46758   15.605  V
101128793       2454675.47700   15.541  V
101128793       2454675.48642   15.475  V
101128793       2454675.49584   15.420  V
101128793       2454675.50526   15.360  V
101128793       2454675.51469   15.284  V
101128793       2454675.52866   15.169  V
101128793       2454675.53808   15.052  V
101128793       2454675.54750   15.004  V
101128793       2455012.40875   15.473  V
101128793       2455012.41425   15.436  V
101128793       2455012.41977   15.377  V
101128793       2455012.42530   15.315  V
101128793       2455012.43082   15.221  V
101128793       2455012.43631   15.137  V
101128793       2455012.44182   15.046  V
101128793       2455012.44733   14.983  V
101128793       2455012.45284   14.954  V
101128793       2455012.45835   14.944  V
101128793       2455012.46385   14.957  V
101128793       2455012.46937   14.959  V
101128793       2455012.47490   15.001  V
101128793       2455012.48041   14.999  V
101128793       2455012.49143   15.063  V
101128793       2455012.49693   15.099  V
101128793       2454675.35449   14.663  R
101128793       2454675.36599   14.671  R
101128793       2454675.37542   14.675  R
101128793       2454675.38485   14.677  R
101128793       2454675.39426   14.696  R
101128793       2454675.40368   14.699  R
101128793       2454675.41310   14.683  R
101128793       2454675.42252   14.687  R
101128793       2454675.43195   14.679  R
101128793       2454675.44138   14.648  R
101128793       2454675.45081   14.612  R
101128793       2454675.46023   14.560  R
101128793       2454675.47906   14.467  R
101128793       2454675.48848   14.411  R
101128793       2454675.49790   14.359  R
101128793       2454675.50732   14.325  R
101128793       2454675.51675   14.248  R
101128793       2454675.53073   14.153  R
101128793       2454675.54014   14.063  R
101128793       2454675.54956   14.021  R
101128793       2455012.40965   14.410  R
101128793       2455012.41517   14.376  R
101128793       2455012.42068   14.337  R
101128793       2455012.42622   14.265  R
101128793       2455012.43173   14.195  R
101128793       2455012.43721   14.111  R
101128793       2455012.44273   14.050  R
101128793       2455012.44824   13.990  R
101128793       2455012.45375   13.974  R
101128793       2455012.45925   13.967  R
101128793       2455012.46477   13.976  R
101128793       2455012.47030   14.004  R
101128793       2455012.47581   14.028  R
101128793       2455012.49233   14.082  R
