 4237.59583   -0.268909
 4237.60176   -0.285893
 4237.60768   -0.302543
 4237.61954   -0.332522
 4237.62546   -0.325617
 4237.63731   -0.292990
 4237.64324   -0.281427
 4237.64917   -0.269494
 4237.65509   -0.247110
 4237.66102   -0.229930
 4237.66695   -0.209178
 4237.67287   -0.189845
 4237.67880   -0.169459
 4237.68473   -0.152571
 4237.69065   -0.133897
 4237.69658   -0.114492
 4237.70250   -0.102950
 4237.70843   -0.083220
 4237.71436   -0.065002
 4237.72028   -0.044415
 4237.72621   -0.032733
 4237.73214   -0.020328
 4237.73806   -0.013842
 4237.74399    0.007338
 4237.74992    0.027295
 4237.75584    0.037992
 4237.76177    0.047244
 4237.76770    0.053952
 4237.77362    0.062358
 4237.77955    0.074228
 4237.78547    0.086458
 4237.79140    0.100694
 4237.79733    0.105655
 4237.80325    0.119210
 4237.80918    0.116650
 4237.81511    0.125965
 4237.82103    0.133700
 4237.82696    0.139767
 4237.83289    0.142910
 4237.83881    0.155413
 4237.84474    0.160979
 4237.85067    0.170342
 4237.85659    0.167602
 4237.86252    0.178019
 4237.86844    0.176937
 4237.88030    0.191215
 4237.88622    0.190134
 4237.89215    0.194086
 4237.89808    0.205205
 4237.90400    0.206423
 4237.90993    0.208490
 4237.91586    0.208462
 4237.92178    0.208240
 4237.92771    0.211766
 4237.93363    0.219865
 4237.93956    0.226086
 4237.95734    0.235087
 4237.96327    0.234151
 4237.96919    0.228331
 4237.97512    0.223222
 4237.98105    0.217374
 4237.98697    0.202477
 4238.04031   -0.129783
 4238.04624   -0.173049
 4238.05216   -0.211505
 4238.05809   -0.242385
 4238.06402   -0.265693
 4238.06994   -0.293203
 4238.07587   -0.303907
 4238.08180   -0.319507
 4238.09957   -0.315593
 4238.11143   -0.288995
 4238.11735   -0.270463
 4238.12328   -0.256361
 4238.12921   -0.236619
 4238.13513   -0.221994
 4238.14106   -0.202661
 4238.14699   -0.176698
 4238.15291   -0.164735
 4238.15884   -0.157959
 4238.16476   -0.134192
 4238.17069   -0.114978
 4238.17662   -0.098489
 4238.18254   -0.092885
 4238.18847   -0.066084
 4238.19440   -0.051568
 4238.20032   -0.036489
 4238.20625   -0.024661
 4238.21218   -0.013646
 4238.22403    0.019884
 4238.22996    0.030890
 4238.23588    0.040754
 4238.24181    0.052316
 4238.24773    0.059723
 4238.25366    0.051973
 4238.25959    0.077240
 4238.26551    0.086718
 4238.27144    0.093295
 4238.27737    0.100541
 4238.28329    0.109623
 4238.28922    0.118086
 4238.29515    0.119313
 4238.30107    0.132491
 4238.30700    0.143327
 4238.31293    0.147770
 4238.31885    0.152191
 4238.32478    0.163134
 4238.33070    0.166933
 4238.33663    0.158126
 4238.34256    0.183271
 4238.34848    0.152698
 4238.35441    0.182181
 4238.36034    0.191959
 4238.36626    0.194981
 4238.37219    0.196518
 4238.37812    0.204684
 4238.38404    0.209124
 4238.38997    0.215191
 4238.39589    0.217261
 4238.40182    0.224175
 4238.40775    0.228220
 4238.41367    0.204562
 4238.42553    0.240564
 4238.43145    0.247310
 4238.43738    0.247626
 4238.44331    0.241095
 4238.44923    0.234418
 4238.45516    0.222090
 4238.47886    0.102333
 4238.50257   -0.078862
 4238.50850   -0.119721
 4238.51442   -0.155840
 4238.52035   -0.195056
 4238.52628   -0.234643
 4238.53220   -0.268266
 4238.53813   -0.295573
 4238.54405   -0.315707
 4238.54998   -0.332661
 4238.55591   -0.346883
 4238.57369   -0.324041
 4238.57961   -0.311575
 4238.58554   -0.295165
 4238.59147   -0.273957
 4238.59739   -0.256372
 4238.60332   -0.237090
 4238.60925   -0.216026
 4238.61517   -0.195807
 4238.62110   -0.181565
 4238.62702   -0.155777
 4238.63888   -0.130590
 4238.64480   -0.100699
 4238.65073   -0.082201
 4238.65666   -0.067678
 4238.66258   -0.056499
 4238.66851   -0.039251
 4238.67444   -0.021874
 4238.68036   -0.013146
 4238.68629    0.001156
 4238.69222    0.012906
 4238.69814    0.024579
 4238.70407    0.040980
 4238.70999    0.044107
 4238.71592    0.055797
 4238.72185    0.065488
 4238.72777    0.067769
 4238.73370    0.082873
 4238.73963    0.090648
 4238.74555    0.102571
 4238.75148    0.112298
 4238.75741    0.121530
 4238.76333    0.127351
 4238.76926    0.132723
 4238.77518    0.144180
 4238.78111    0.146962
 4238.78704    0.159938
 4238.79296    0.160187
 4238.79889    0.169729
 4238.80482    0.183443
 4238.81074    0.178128
 4238.81667    0.182774
 4238.82260    0.186382
 4238.82852    0.187046
 4238.83445    0.192466
 4238.84038    0.194425
 4238.84630    0.198762
 4238.85223    0.205731
 4238.85815    0.203898
 4238.86408    0.204988
 4238.87001    0.214001
 4238.88186    0.234238
 4238.88779    0.234489
 4238.89371    0.234002
 4238.89964    0.238843
 4238.90557    0.239886
 4238.91149    0.237133
 4238.91742    0.234500
 4238.92334    0.224292
 4238.92927    0.210027
 4238.93520    0.186381
 4238.95890   -0.001045
 4238.97076   -0.093521
 4238.97668   -0.125927
 4238.98261   -0.153315
 4238.98854   -0.177629
 4238.99446   -0.204088
 4239.00039   -0.221176
 4239.00631   -0.264514
 4239.01224   -0.263516
 4239.03002   -0.324935
 4239.04187   -0.316497
 4239.04780   -0.301831
 4239.05373   -0.284625
 4239.05965   -0.267082
 4239.06558   -0.247797
 4239.07151   -0.228929
 4239.07743   -0.210238
 4239.08336   -0.204482
 4239.10114   -0.145776
 4239.11299   -0.120839
 4239.11892   -0.098482
 4239.12484   -0.082460
 4239.13077   -0.070020
 4239.13670   -0.055759
 4239.14262   -0.038279
 4239.14855   -0.024559
 4239.15447   -0.011156
 4239.16040   -0.004683
 4239.16633   -0.017730
 4239.17225    0.025501
 4239.17818    0.035768
 4239.18411    0.048269
 4239.19003    0.058410
 4239.19596    0.067018
 4239.20189    0.074663
 4239.20781    0.077527
 4239.21374    0.086919
 4239.21967    0.095575
 4239.22559    0.094257
 4239.23152    0.115540
 4239.23744    0.116294
 4239.24337    0.124496
 4239.24930    0.131891
 4239.25522    0.135564
 4239.26115    0.145270
 4239.26708    0.150850
 4239.27300    0.157219
 4239.27893    0.166967
 4239.28486    0.151372
 4239.29078    0.166319
 4239.29671    0.184784
 4239.30263    0.189325
 4239.30856    0.190659
 4239.31449    0.198599
 4239.32041    0.201420
 4239.32634    0.211075
 4239.33227    0.189031
 4239.33819    0.220426
 4239.34412    0.218856
 4239.35597    0.229970
 4239.36190    0.236924
 4239.36783    0.244682
 4239.37375    0.243141
 4239.37968    0.239094
 4239.38560    0.238683
 4239.39153    0.228641
 4239.42709    0.058712
 4239.43302   -0.001350
 4239.44487   -0.116169
 4239.45079   -0.157618
 4239.46265   -0.217456
 4239.46857   -0.235578
 4239.47450   -0.248084
 4239.48043   -0.258382
 4239.48635   -0.308654
 4239.49821   -0.316159
 4239.50413   -0.321862
 4239.51006   -0.309521
 4239.51599   -0.305144
 4239.52191   -0.295431
 4239.52784   -0.278405
 4239.53969   -0.252537
 4239.54562   -0.231765
 4239.55154   -0.213804
 4239.55747   -0.188991
 4239.58118   -0.124842
 4239.58710   -0.111764
 4239.59303   -0.091503
 4239.59895   -0.075101
 4239.60488   -0.060399
 4239.61081   -0.051793
 4239.61673   -0.033031
 4239.62266   -0.012879
 4239.62859   -0.003609
 4239.64044    0.022297
 4239.64637    0.039525
 4239.65229    0.048749
 4239.65822    0.058523
 4239.66415    0.071027
 4239.67007    0.079018
 4239.67600    0.088271
 4239.68192    0.096542
 4239.68785    0.104304
 4239.69378    0.110637
 4239.69970    0.120367
 4239.70563    0.128244
 4239.71156    0.133335
 4239.71748    0.142752
 4239.72341    0.146212
 4239.72934    0.152718
 4239.73526    0.162888
 4239.74119    0.165061
 4239.74711    0.164338
 4239.75304    0.176240
 4239.75897    0.181951
 4239.76489    0.179928
 4239.77082    0.187895
 4239.77675    0.193453
 4239.78267    0.191123
 4239.78860    0.199743
 4239.79453    0.208007
 4239.80045    0.214028
 4239.80638    0.215368
 4239.81231    0.222297
 4239.81823    0.222465
 4239.82416    0.232093
 4239.83008    0.219683
 4239.83601    0.240526
 4239.84194    0.242814
 4239.84786    0.240172
 4239.85379    0.235997
 4239.85972    0.237262
 4239.86564    0.225671
 4239.87157    0.212616
 4239.88935    0.132886
 4239.91305   -0.021620
 4239.91898   -0.064487
 4239.92491   -0.115245
 4239.93083   -0.165347
 4239.93676   -0.207679
 4239.94269   -0.250187
 4239.96047   -0.319371
 4239.97232   -0.326691
 4239.97824   -0.331419
 4239.98417   -0.321876
 4239.99010   -0.314035
 4239.99602   -0.295481
 4240.00195   -0.275323
 4240.00788   -0.255408
 4240.01380   -0.241939
 4240.03158   -0.181346
 4240.03751   -0.165410
 4240.04343   -0.154741
 4240.04936   -0.130600
 4240.05529   -0.114524
 4240.06121   -0.105762
 4240.06714   -0.082233
 4240.07307   -0.068169
 4240.07899   -0.047065
 4240.08492   -0.037553
 4240.10270    0.001024
 4240.10863    0.014113
 4240.11455    0.024670
 4240.12048    0.037639
 4240.12640    0.048203
 4240.13233    0.053939
 4240.13826    0.062191
 4240.14418    0.075104
 4240.15011    0.084363
 4240.15604    0.096726
 4240.16196    0.107920
 4240.17382    0.114315
 4240.17974    0.123570
 4240.18567    0.137329
 4240.19159    0.141947
 4240.19752    0.150159
 4240.20345    0.153472
 4240.20937    0.158432
 4240.21530    0.163021
 4240.22123    0.167571
 4240.22715    0.167871
 4240.23308    0.179290
 4240.24493    0.187507
 4240.25086    0.198044
 4240.25679    0.192055
 4240.26271    0.207083
 4240.26864    0.201723
 4240.27456    0.211555
 4240.28049    0.216627
 4240.28642    0.219389
 4240.29234    0.229480
 4240.29827    0.229629
 4240.30420    0.232303
 4240.31012    0.239647
 4240.31605    0.247090
 4240.32198    0.249328
 4240.32790    0.250708
 4240.33383    0.244367
 4240.35161    0.184503
 4240.36346    0.106081
 4240.36939    0.044257
 4240.37531   -0.022461
 4240.38124   -0.069493
 4240.39309   -0.131685
 4240.39902   -0.154787
 4240.40495   -0.173712
 4240.41087   -0.192600
 4240.41680   -0.231820
 4240.43458   -0.289649
 4240.44050   -0.304293
 4240.44643   -0.316728
 4240.45236   -0.325384
 4240.45828   -0.315244
 4240.46421   -0.302889
 4240.47014   -0.292347
 4240.47606   -0.269839
 4240.48199   -0.259356
 4240.48791   -0.239721
 4240.50569   -0.179993
 4240.51162   -0.162822
 4240.51755   -0.151245
 4240.52347   -0.124248
 4240.52940   -0.105371
 4240.53533   -0.089244
 4240.54125   -0.078309
 4240.54718   -0.062499
 4240.55311   -0.041318
 4240.55903   -0.024486
 4240.57681    0.015895
 4240.58274    0.028438
 4240.58866    0.040648
 4240.59459    0.053433
 4240.60052    0.063458
 4240.60644    0.071433
 4240.61237    0.077257
 4240.61830    0.060151
 4240.62422    0.096934
 4240.63015    0.107962
 4240.63607    0.094327
 4240.64200    0.128320
 4240.64793    0.126592
 4240.65385    0.139095
 4240.65978    0.143629
 4240.66571    0.148246
 4240.67163    0.155530
 4240.67756    0.163963
 4240.68349    0.173822
 4240.68941    0.180311
 4240.69534    0.184183
 4240.70126    0.193348
 4240.70719    0.194545
 4240.71312    0.198410
 4240.81979    0.178977
 4240.83165    0.135750
 4240.83757    0.074674
 4240.84350    0.014703
 4240.84942   -0.041779
 4240.85535   -0.090814
 4240.86128   -0.131818
 4240.86720   -0.158709
 4240.87313   -0.187430
 4240.89091   -0.240661
 4240.89684   -0.252324
 4240.90276   -0.264554
 4240.90869   -0.273082
 4240.91462   -0.292776
 4240.92054   -0.304920
 4240.92647   -0.301844
 4240.93239   -0.294374
 4240.93832   -0.274892
 4240.94425   -0.262091
 4240.96203   -0.207378
 4240.96795   -0.188682
 4240.97388   -0.170928
 4240.97981   -0.153209
 4240.98573   -0.136648
 4240.99166   -0.122554
 4240.99758   -0.105933
 4241.00351   -0.084958
 4241.00944   -0.069967
 4241.01536   -0.058484
 4241.03314   -0.011244
 4241.03907   -0.000449
 4241.04500    0.003853
 4241.05092    0.034668
 4241.05685    0.036043
 4241.06277    0.046337
 4241.06870    0.059677
 4241.07463    0.072065
 4241.08055    0.082162
 4241.08648    0.091526
 4241.10426    0.113218
 4241.11611    0.127258
 4241.12204    0.134572
 4241.12797    0.140362
 4241.13389    0.143342
 4241.13982    0.149032
 4241.14574    0.153822
 4241.15167    0.158043
 4241.15760    0.166193
 4241.16352    0.165509
 4241.17538    0.176387
 4241.18130    0.188039
 4241.18723    0.195925
 4241.19316    0.199397
 4241.19908    0.206809
 4241.20501    0.207900
 4241.21093    0.211619
 4241.21686    0.217118
 4241.22279    0.219908
 4241.22871    0.226442
 4241.23464    0.231298
 4241.24057    0.237934
 4241.24649    0.243630
 4241.25242    0.250522
 4241.25835    0.239369
 4241.26427    0.249747
 4241.27020    0.233325
 4241.27613    0.243632
 4241.28205    0.232903
 4241.28798    0.215255
 4241.29390    0.195703
 4241.31168    0.092955
 4241.31761    0.040717
 4241.32354   -0.008077
 4241.32946   -0.053958
 4241.33539   -0.097942
 4241.34132   -0.140659
 4241.34724   -0.171094
 4241.35909   -0.229620
 4241.36502   -0.246072
 4241.37095   -0.262646
 4241.37687   -0.277057
 4241.38280   -0.291515
 4241.38873   -0.303541
 4241.39465   -0.306609
 4241.40058   -0.303630
 4241.40651   -0.287486
 4241.41243   -0.274532
 4241.41836   -0.270600
 4241.43021   -0.224030
 4241.43614   -0.208935
 4241.44206   -0.192590
 4241.44799   -0.185827
 4241.45392   -0.158650
 4241.45984   -0.140248
 4241.46577   -0.123866
 4241.47170   -0.109126
 4241.47762   -0.088606
 4241.48355   -0.074422
 4241.48948   -0.054990
 4241.50725   -0.013710
 4241.51318    0.002313
 4241.51911    0.015220
 4241.52503    0.026091
 4241.53096    0.037150
 4241.53689    0.050124
 4241.54281    0.057735
 4241.54874    0.072206
 4241.55467    0.079038
 4241.56059    0.086880
 4241.57837    0.111670
 4241.58430    0.118991
 4241.59022    0.127751
 4241.59615    0.134869
 4241.60208    0.138702
 4241.60800    0.148198
 4241.61393    0.161095
 4241.61986    0.166629
 4241.62578    0.173757
 4241.63171    0.173605
 4241.64356    0.179124
 4241.64949    0.190774
 4241.65541    0.195336
 4241.66134    0.193570
 4241.66727    0.198610
 4241.67319    0.203460
 4241.67912    0.204338
 4241.68505    0.208760
 4241.69097    0.216784
 4241.69690    0.215530
 4241.70283    0.222835
 4241.70875    0.236597
 4241.71468    0.237039
 4241.72060    0.247422
 4241.72653    0.253096
 4241.73246    0.231608
 4241.73838    0.245186
 4241.74431    0.243894
 4241.75024    0.238884
 4241.76209    0.204150
 4241.76802    0.164481
 4241.77394    0.124737
 4241.77987    0.079888
 4241.78580    0.038476
 4241.79172    0.002596
 4241.79765   -0.024333
 4241.80357   -0.057180
 4241.80950   -0.088224
 4241.81543   -0.119552
 4241.82135   -0.152776
 4241.82728   -0.192684
 4241.83321   -0.237059
 4241.83913   -0.266620
 4241.84506   -0.287794
 4241.85099   -0.308433
 4241.85691   -0.318297
 4241.86284   -0.317124
 4241.86876   -0.316346
 4241.87469   -0.310489
 4241.89247   -0.259306
 4241.89840   -0.241785
 4241.90432   -0.220381
 4241.91025   -0.202373
 4241.91618   -0.180740
 4241.92210   -0.163083
 4241.92803   -0.143116
 4241.93395   -0.124211
 4241.93988   -0.102973
 4241.94581   -0.088366
 4241.96359   -0.042637
 4241.96951   -0.024032
 4241.97544   -0.019253
 4241.98137   -0.008779
 4241.98729    0.009397
 4241.99322    0.016337
 4241.99914    0.034634
 4242.00507    0.044363
 4242.01100    0.056343
 4242.01692    0.068427
 4242.03470    0.090652
 4242.04063    0.099179
 4242.04656    0.105476
 4242.05248    0.116408
 4242.05841    0.127209
 4242.06434    0.132706
 4242.07026    0.139386
 4242.07619    0.144678
 4242.08211    0.156503
 4242.08804    0.163445
 4242.10582    0.176196
 4242.11175    0.184629
 4242.11767    0.185362
 4242.12360    0.194391
 4242.12953    0.191270
 4242.13545    0.203327
 4242.14138    0.201375
 4242.14730    0.211827
 4242.15323    0.210654
 4242.15916    0.216718
 4242.16508    0.221723
 4242.17101    0.226763
 4242.17694    0.229594
 4242.18286    0.233262
 4242.18879    0.237158
 4242.19472    0.243677
 4242.20064    0.213368
 4242.20657    0.244723
 4242.21249    0.241713
 4242.21842    0.244978
 4242.22435    0.236118
 4242.24213    0.170479
 4242.24805    0.119419
 4242.25398    0.061679
 4242.25991   -0.011103
 4242.27769   -0.136021
 4242.28361   -0.157413
 4242.28954   -0.186787
 4242.29546   -0.180025
 4242.30139   -0.189561
 4242.30732   -0.201863
 4242.31324   -0.212819
 4242.31917   -0.234150
 4242.32510   -0.256045
 4242.33102   -0.277429
 4242.33695   -0.291365
 4242.34288   -0.297222
 4242.34880   -0.288758
 4242.35473   -0.300043
 4242.36065   -0.262216
 4242.36658   -0.247919
 4242.37251   -0.233865
 4242.37843   -0.216393
 4242.38436   -0.199019
 4242.39029   -0.181384
 4242.39621   -0.165588
 4242.40214   -0.149455
 4242.40807   -0.133165
 4242.41399   -0.117207
 4242.41992   -0.101768
 4242.43770   -0.052222
 4242.44362   -0.034225
 4242.45548   -0.005911
 4242.46140    0.008470
 4242.47326    0.035150
 4242.47918    0.043010
 4242.48511    0.053899
 4242.49103    0.075856
 4242.50881    0.098968
 4242.51474    0.106677
 4242.52067    0.114465
 4242.52659    0.123720
 4242.53252    0.130904
 4242.53845    0.135597
 4242.54437    0.145589
 4242.55030    0.149296
 4242.55623    0.163007
 4242.56215    0.162100
 4242.57993    0.180071
 4242.58586    0.189317
 4242.59178    0.192287
 4242.59771    0.200943
 4242.60364    0.202571
 4242.60956    0.203967
 4242.61549    0.209027
 4242.62734    0.213836
 4242.63327    0.222885
 4242.63919    0.210911
 4242.64512    0.209573
 4242.65105    0.241194
 4242.65697    0.244949
 4242.66290    0.250266
 4242.66883    0.251965
 4242.67475    0.249173
 4242.68068    0.250790
 4242.68661    0.241908
 4242.69253    0.243663
 4242.69846    0.230476
 4242.71031    0.185312
 4242.71624    0.153863
 4242.72216    0.109757
 4242.72809    0.064267
 4242.73402    0.013856
 4242.73994   -0.040978
 4242.74587   -0.089249
 4242.75180   -0.128141
 4242.75772   -0.170660
 4242.76365   -0.195525
 4242.76958   -0.215985
 4242.77550   -0.233230
 4242.78143   -0.254022
 4242.78735   -0.260689
 4242.79328   -0.264775
 4242.79921   -0.274365
 4242.80513   -0.285416
 4242.81106   -0.323915
 4242.81699   -0.285330
 4242.82291   -0.283772
 4242.82884   -0.267116
 4242.83477   -0.250098
 4242.84069   -0.233483
 4242.84662   -0.215040
 4242.85254   -0.199366
 4242.85847   -0.178900
 4242.86440   -0.161827
 4242.87032   -0.142043
 4242.87625   -0.128359
 4242.88218   -0.130002
 4242.88810   -0.123696
 4242.89403   -0.079855
 4242.89996   -0.064494
 4242.90588   -0.047674
 4242.91181   -0.033502
 4242.91773   -0.019551
 4242.92366   -0.006808
 4242.92959    0.003069
 4242.93551    0.017401
 4242.94144    0.029698
 4242.94737    0.045260
 4242.96515    0.077126
 4242.97107    0.080266
 4242.97700    0.096227
 4242.98292    0.104298
 4242.98885    0.110956
 4242.99478    0.118727
 4243.00070    0.125904
 4243.00663    0.132964
 4243.01256    0.141876
 4243.01848    0.144498
 4243.03626    0.129453
 4243.04219    0.170186
 4243.04812    0.139640
 4243.05404    0.179812
 4243.05997    0.180306
 4243.06589    0.190501
 4243.07182    0.190552
 4243.07775    0.197586
 4243.08367    0.210347
 4243.08960    0.210729
 4243.10738    0.223490
 4243.11331    0.229415
 4243.12516    0.238813
 4243.13108    0.242660
 4243.13701    0.245701
 4243.14294    0.247796
 4243.14886    0.255306
 4243.16072    0.243661
 4243.16664    0.238694
 4243.17257    0.211061
 4243.17850    0.201407
 4243.19035    0.146490
 4243.19627    0.112426
 4243.20220    0.065344
 4243.20813    0.016767
 4243.21405   -0.029333
 4243.21998   -0.073389
 4243.22591   -0.111755
 4243.23183   -0.155180
 4243.23776   -0.184900
 4243.24369   -0.217891
 4243.24961   -0.239080
 4243.25554   -0.259063
 4243.26146   -0.270203
 4243.26739   -0.286198
 4243.27332   -0.294140
 4243.27924   -0.299743
 4243.28517   -0.298341
 4243.29110   -0.295198
 4243.29702   -0.284780
 4243.30295   -0.263639
 4243.30888   -0.243578
 4243.31480   -0.224610
 4243.32073   -0.213453
 4243.32666   -0.193002
 4243.33258   -0.176236
 4243.41555    0.036467
 4243.42148    0.052647
 4243.43926    0.075224
 4243.44518    0.082655
 4243.45111    0.094084
 4243.45704    0.100004
 4243.46296    0.109596
 4243.46889    0.119086
 4243.47481    0.126388
 4243.48074    0.129818
 4243.48667    0.142903
 4243.49259    0.148657
 4243.51037    0.172813
 4243.51630    0.163648
 4243.52223    0.184102
 4243.52815    0.182619
 4243.53408    0.183001
 4243.54000    0.190226
 4243.54593    0.188294
 4243.55186    0.191545
 4243.55778    0.195880
 4243.56371    0.199148
 4243.58149    0.210490
 4243.58742    0.221218
 4243.59334    0.225583
 4243.59927    0.229344
 4243.60520    0.233046
 4243.61112    0.238974
 4243.61705    0.241738
 4243.62297    0.239328
 4243.62890    0.240886
 4243.63483    0.236943
 4243.64668    0.215516
 4243.65261    0.170497
 4243.65853    0.126148
 4243.66446    0.073370
 4243.67039    0.027546
 4243.67631   -0.013403
 4243.68224   -0.040419
 4243.68816   -0.065889
 4243.69409   -0.080763
 4243.70002   -0.097322
 4243.70594   -0.115397
 4243.71187   -0.156177
 4243.71780   -0.161163
 4243.72372   -0.183588
 4243.72965   -0.210632
 4243.73558   -0.241390
 4243.74150   -0.260396
 4243.74743   -0.283388
 4243.75335   -0.296176
 4243.75928   -0.293418
 4243.76521   -0.288363
 4243.77113   -0.276085
 4243.77706   -0.260936
 4243.78299   -0.245728
 4243.78891   -0.229003
 4243.79484   -0.213149
 4243.80077   -0.193400
 4243.80669   -0.179423
 4243.81262   -0.157408
 4243.82447   -0.132952
 4243.83040   -0.115192
 4243.84225   -0.085262
 4243.84818   -0.067709
 4243.85410   -0.052394
 4243.86003   -0.039742
 4243.86596   -0.025019
 4243.87188   -0.011264
 4243.87781   -0.001652
 4243.88373    0.012890
 4243.89559    0.035454
 4243.90151    0.049394
 4243.91337    0.068571
 4243.91929    0.073104
 4243.92522    0.085740
 4243.93115    0.089602
 4243.93707    0.099134
 4243.94300    0.113698
 4243.94893    0.119564
 4243.96670    0.153033
 4243.97263    0.149550
 4243.98448    0.165420
 4243.99041    0.171695
 4244.00893    0.192457
 4244.01486    0.205154
 4244.02078    0.208244
 4244.03856    0.225923
 4244.05041    0.232457
 4244.05634    0.240506
 4244.06227    0.246073
 4244.06819    0.245710
 4244.07412    0.245612
 4244.09190    0.251276
 4244.13338    0.151045
 4244.13931    0.098930
 4244.14524    0.039993
 4244.15116   -0.018663
 4244.15709   -0.069170
 4244.16302   -0.114978
 4244.16894   -0.147743
 4244.17487   -0.165720
 4244.18079   -0.186254
 4244.18672   -0.195844
 4244.19265   -0.204951
 4244.19857   -0.215676
 4244.20450   -0.228459
 4244.21043   -0.242150
 4244.21635   -0.261942
 4244.22228   -0.281545
 4244.22821   -0.294852
 4244.23413   -0.297068
 4244.24006   -0.289835
 4244.24598   -0.268620
 4244.25191   -0.252242
 4244.25784   -0.237021
 4244.26376   -0.216769
 4244.26969   -0.200631
 4244.27562   -0.181243
 4244.28154   -0.166613
 4244.28747   -0.141583
 4244.29340   -0.132200
 4244.29932   -0.115474
 4244.31117   -0.081985
 4244.31710   -0.068385
 4244.32303   -0.054315
 4244.32895   -0.040628
 4244.33488   -0.026175
 4244.34081   -0.014823
 4244.34673    0.000568
 4244.35266    0.016583
 4244.35859   -0.004761
 4244.36451    0.041994
 4244.37044    0.046772
 4244.38229    0.071368
 4244.38822    0.085008
 4244.39414    0.098275
 4244.40007    0.107880
 4244.41192    0.119671
 4244.41785    0.131500
 4244.42378    0.142739
 4244.44156    0.150803
 4244.44748    0.161158
 4244.45933    0.170822
 4244.46526    0.174917
 4244.47119    0.177413
 4244.48304    0.192589
 4244.48897    0.198846
 4244.49489    0.200543
 4244.51267    0.219066
 4244.51860    0.216841
 4244.53045    0.227662
 4244.53638    0.227379
 4244.54230    0.234404
 4244.54823    0.241653
 4244.56008    0.247421
 4244.56601    0.248376
 4244.58379    0.197845
 4244.58971    0.204872
 4244.59564    0.170031
 4244.60157    0.156314
 4244.60749    0.120105
 4244.61342    0.085089
 4244.61935    0.044360
 4244.62527    0.006872
 4244.63120   -0.036431
 4244.63713   -0.073839
 4244.64305   -0.135898
 4244.64898   -0.169214
 4244.65490   -0.190812
 4244.66083   -0.215248
 4244.66676   -0.242002
 4244.67268   -0.252438
 4244.67861   -0.263837
 4244.68454   -0.276918
 4244.69046   -0.282796
 4244.69639   -0.304520
 4244.70232   -0.293144
 4244.70824   -0.285493
 4244.71417   -0.272939
 4244.72009   -0.257770
 4244.72602   -0.238332
 4244.73195   -0.223680
 4244.73787   -0.200070
 4244.74380   -0.183756
 4244.74973   -0.165581
 4244.75565   -0.150060
 4244.76158   -0.129305
 4244.76751   -0.118734
